paper_id,venue,year,title,score,tier,matched_groups,abstract,evidence,penalties,pdf,url,has_abstract,source_file
icml2025_papers:3068,ICML,2025,Optimizing Robustness and Accuracy in Mixture of Experts: A Dual-Model Approach,8,C-Foundation,adversarial_core;classification_context;vision_context,"Mixture of Experts (MoE) have shown remarkable success in leveraging specialized expert networks for complex machine learning tasks. However, their susceptibility to adversarial attacks presents a critical challenge for deployment in robust applications. This paper addresses the critical question of how to incorporate robustness into MoEs while maintaining high natural accuracy. We begin by analyzing the vulnerability of MoE components, finding that expert networks are notably more susceptible to adversarial attacks than the router. Based on this insight, we propose a targeted robust training technique that integrates a novel loss function to enhance the adversarial robustness of MoE, requiring only the robustification of one additional expert without compromising training or inference efficiency. Building on this, we introduce a dual-model strategy that linearly combines a standard MoE model with our robustified MoE model using a smoothing parameter. This approach allows for flexible control over the robustness-accuracy trade-off. We further provide theoretical foundations by deriving certified robustness bounds for both the single MoE and the dual-model. To push the boundaries of robustness and accuracy, we propose a novel joint training strategy JTDMoE for the dual-model. This joint training enhances both robustness and accuracy beyond what is achievable with separate models. Experimental results on CIFAR-10 and TinyImageNet datasets using ResNet18 and Vision Transformer (ViT) architectures demonstrate the effectiveness of our proposed methods.","{""adversarial_core"": [""chine learning tasks. However, their susceptibility to adversarial attacks presents a critical challenge for deployment in robust""], ""vision_context"": [""CIFAR-10 and TinyImageNet datasets using ResNet18 and Vision Transformer (ViT) architectures demonstrate the effect"", ""hievable with separate models. Experimental results on CIFAR-10 and TinyImageNet datasets using ResNet18 and Vision Tr""], ""classification_context"": [""hievable with separate models. Experimental results on CIFAR-10 and TinyImageNet datasets using ResNet18 and Vision Tr""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25cj/zhang25cj.pdf,,True,icml2025_papers.json
icml2025_papers:3168,ICML,2025,ROME is Forged in Adversity: Robust Distilled Datasets via Information Bottleneck,8,C-Foundation,adversarial_core;classification_context;vision_context,"Dataset Distillation (DD) compresses large datasets into smaller, synthetic subsets, enabling models trained on them to achieve performance comparable to those trained on the full data. However, these models remain vulnerable to adversarial attacks, limiting their use in safety-critical applications. While adversarial robustness has been extensively studied in related fields, research on improving DD robustness is still limited. To address this, we propose ROME, a novel method that enhances the adversarial RObustness of DD by leveraging the InforMation BottlenEck (IB) principle. ROME includes two components: a performance-aligned term to preserve accuracy and a robustness-aligned term to improve robustness by aligning feature distributions between synthetic and perturbed images. Furthermore, we introduce the Improved Robustness Ratio (I-RR), a refined metric to better evaluate DD robustness. Extensive experiments on CIFAR-10 and CIFAR-100 demonstrate that ROME outperforms existing DD methods in adversarial robustness, achieving maximum I-RR improvements of nearly 40% under white-box attacks and nearly 35% under black-box attacks. Our code is available at https://github.com/zhouzhengqd/ROME.","{""adversarial_core"": [""full data. However, these models remain vulnerable to adversarial attacks, limiting their use in safety-critical applications. W""], ""vision_context"": [""feature distributions between synthetic and perturbed images. Furthermore, we introduce the Improved Robustness Rat"", ""etter evaluate DD robustness. Extensive experiments on CIFAR-10 and CIFAR-100 demonstrate that ROME outperforms existi""], ""classification_context"": [""etter evaluate DD robustness. Extensive experiments on CIFAR-10 and CIFAR-100 demonstrate that ROME outperforms existi""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhou25d/zhou25d.pdf,,True,icml2025_papers.json
icml2025_papers:2288,ICML,2025,Average Certified Radius is a Poor Metric for Randomized Smoothing,7,C-Foundation,adversarial_core;classification_context;vision_context,"Randomized smoothing (RS) is popular for providing certified robustness guarantees against adversarial attacks. The average certified radius (ACR) has emerged as a widely used metric for tracking progress in RS. However, in this work, for the first time we show that ACR is a poor metric for evaluating robustness guarantees provided by RS. We theoretically prove not only that a trivial classifier can have arbitrarily large ACR, but also that ACR is extremely sensitive to improvements on easy samples. In addition, the comparison using ACR has a strong dependence on the certification budget. Empirically, we confirm that existing training strategies, though improving ACR, reduce the model’s robustness on hard samples consistently. To strengthen our findings, we propose strategies, including explicitly discarding hard samples, reweighing the dataset with approximate certified radius, and extreme optimization for easy samples, to replicate the progress in RS training and even achieve the state-of-the-art ACR on CIFAR-10, without training for robustness on the full data distribution. Overall, our results suggest that ACR has introduced a strong undesired bias to the field, and its application should be discontinued in RS. Finally, we suggest using the empirical distribution of $p_A$, the accuracy of the base model on noisy data, as an alternative metric for RS.","{""adversarial_core"": [""for providing certified robustness guarantees against adversarial attacks. The average certified radius (ACR) has emerged as a w""], ""vision_context"": [""training and even achieve the state-of-the-art ACR on CIFAR-10, without training for robustness on the full data dist""], ""classification_context"": [""training and even achieve the state-of-the-art ACR on CIFAR-10, without training for robustness on the full data dist""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/sun25o/sun25o.pdf,,True,icml2025_papers.json
icml2025_papers:1738,ICML,2025,Efficient Robust Conformal Prediction via Lipschitz-Bounded Networks,7,C-Foundation,adversarial_core;classification_context;vision_context,"Conformal Prediction (CP) has proven to be an effective post-hoc method for improving the trustworthiness of neural networks by providing prediction sets with finite-sample guarantees. However, under adversarial attacks, classical conformal guarantees do not hold anymore: this problem is addressed in the field of Robust Conformal Prediction. Several methods have been proposed to provide robust CP sets with guarantees under adversarial perturbations, but, for large scale problems, these sets are either too large or the methods are too computationally demanding to be deployed in real life scenarios. In this work, we propose a new method that leverages Lipschitz-bounded networks to precisely and efficiently estimate robust CP sets. When combined with a 1-Lipschitz robust network, we demonstrate that ourlip-rcpmethod outperforms state-of-the-art results in both the size of the robust CP sets and computational efficiency in medium and large-scale scenarios such as ImageNet. Taking a different angle, we also study vanilla CP under attack, and derive new worst-case coverage bounds of vanilla CP sets, which are valid simultaneously for all adversarial attack levels. Ourlip-rcpmethod makes this second approach as efficient as vanilla CP while also allowing robustness guarantees.","{""adversarial_core"": [""ion sets with finite-sample guarantees. However, under adversarial attacks, classical conformal guarantees do not hold anymore: t""], ""vision_context"": [""efficiency in medium and large-scale scenarios such as ImageNet. Taking a different angle, we also study vanilla CP un""], ""classification_context"": [""efficiency in medium and large-scale scenarios such as ImageNet. Taking a different angle, we also study vanilla CP un""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/massena25a/massena25a.pdf,,True,icml2025_papers.json
icml2025_papers:1318,ICML,2025,Self-supervised Adversarial Purification for Graph Neural Networks,7,C-Foundation,adversarial_core;input_transform_compression,"Defending Graph Neural Networks (GNNs) against adversarial attacks requires balancing accuracy and robustness, a trade-off often mishandled by traditional methods like adversarial training that intertwine these conflicting objectives within a single classifier. To overcome this limitation, we propose a self-supervised adversarial purification framework. We separate robustness from the classifier by introducing a dedicated purifier, which cleanses the input data before classification. In contrast to prior adversarial purification methods, we propose GPR-GAE, a novel graph auto-encoder (GAE), as a specialized purifier trained with a self-supervised strategy, adapting to diverse graph structures in a data-driven manner. Utilizing multiple Generalized PageRank (GPR) filters, GPR-GAE captures diverse structural representations for robust and effective purification. Our multi-step purification process further facilitates GPR-GAE to achieve precise graph recovery and robust defense against structural perturbations. Experiments across diverse datasets and attack scenarios demonstrate the state-of-the-art robustness of GPR-GAE, showcasing it as an independent plug-and-play purifier for GNN classifiers. Our code can be found in https://github.com/woodavid31/GPR-GAE.","{""adversarial_core"": [""etworks Defending Graph Neural Networks (GNNs) against adversarial attacks requires balancing accuracy and robustness, a trade-of""], ""input_transform_compression"": [""Self-supervised Adversarial Purification for Graph Neural Networks Defending Graph Neural Netwo""]}","{""non_vision_domain"": [""Self-supervised Adversarial Purification for Graph Neural Networks Defending Graph Neural Networks (GNNs) against adversa""]}",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lee25af/lee25af.pdf,,True,icml2025_papers.json
icml2025_papers:986,ICML,2025,X-Transfer Attacks: Towards Super Transferable Adversarial Attacks on CLIP,7,C-Foundation,adversarial_core;vision_context,"As Contrastive Language-Image Pre-training (CLIP) models are increasingly adopted for diverse downstream tasks and integrated into large vision-language models (VLMs), their susceptibility to adversarial perturbations has emerged as a critical concern. In this work, we introduceX-Transfer, a novel attack method that exposes a universal adversarial vulnerability in CLIP. X-Transfer generates a Universal Adversarial Perturbation (UAP) capable of deceiving various CLIP encoders and downstream VLMs across different samples, tasks, and domains. We refer to this property assuper transferability—a single perturbation achieving cross-data, cross-domain, cross-model, and cross-task adversarial transferability simultaneously. This is achieved throughsurrogate scaling, a key innovation of our approach. Unlike existing methods that rely on fixed surrogate models, which are computationally intensive to scale, X-Transfer employs an efficient surrogate scaling strategy that dynamically selects a small subset of suitable surrogates from a large search space. Extensive evaluations demonstrate that X-Transfer significantly outperforms previous state-of-the-art UAP methods, establishing a new benchmark for adversarial transferability across CLIP models.","{""adversarial_core"": [""X-Transfer Attacks: Towards Super Transferable Adversarial Attacks on CLIP As Contrastive Language-Image Pre-training (CL""], ""vision_context"": [""le Adversarial Attacks on CLIP As Contrastive Language-Image Pre-training (CLIP) models are increasingly adopted fo"", ""for diverse downstream tasks and integrated into large vision-language models (VLMs), their susceptibility to advers""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25h/huang25h.pdf,,True,icml2025_papers.json
icml2025_papers:855,ICML,2025,Adaptive Median Smoothing: Adversarial Defense for Unlearned Text-to-Image Diffusion Models at Inference Time,6,C-Foundation,adversarial_core;vision_context,"Text-to-image (T2I) diffusion models have raised concerns about generating inappropriate content, such as ""nudity"". Despite efforts to erase undesirable concepts through unlearning techniques, these unlearned models remain vulnerable to adversarial inputs that can potentially regenerate such content. To safeguard unlearned models, we propose a novel inference-time defense strategy that mitigates the impact of adversarial inputs. Specifically, we first reformulate the challenge of ensuring robustness in unlearned diffusion models as a robust regression problem. Building upon the naive median smoothing for regression robustness, which employs isotropic Gaussian noise, we develop a generalized median smoothing framework that incorporates anisotropic noise. Based on this framework, we introduce a token-wiseAdaptive Median Smoothingmethod that dynamically adjusts noise intensity according to each token’s relevance to target concepts. Furthermore, to improve inference efficiency, we explore implementations of this adaptive method at the text-encoding stage. Extensive experiments demonstrate that our approach enhances adversarial robustness while preserving model utility and inference efficiency, outperforming baseline defense techniques.","{""adversarial_core"": [""Adaptive Median Smoothing: Adversarial Defense for Unlearned Text-to-Image Diffusion Models at Infere""], ""vision_context"": [""n Smoothing: Adversarial Defense for Unlearned Text-to-Image Diffusion Models at Inference Time Text-to-image (T2I)""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/han25k/han25k.pdf,,True,icml2025_papers.json
icml2025_papers:179,ICML,2025,An Adaptive Orthogonal Convolution Scheme for Efficient and Flexible CNN Architectures,6,C-Foundation,adversarial_core;classification_context,"Orthogonal convolutional layers are valuable components in multiple areas of machine learning, such as adversarial robustness, normalizing flows, GANs, and Lipschitz-constrained models. Their ability to preserve norms and ensure stable gradient propagation makes them valuable for a large range of problems. Despite their promise, the deployment of orthogonal convolution in large-scale applications is a significant challenge due to computational overhead and limited support for modern features like strides, dilations, group convolutions, and transposed convolutions. In this paper, we introduceAOC(Adaptive Orthogonal Convolution), a scalable method that extends a previous method (BCOP), effectively overcoming existing limitations in the construction of orthogonal convolutions. This advancement unlocks the construction of architectures that were previously considered impractical. We demonstrate through our experiments that our method produces expressive models that become increasingly efficient as they scale. To foster further advancement, we provide an open-source python package implementing this method, calledOrthogonium.","{""adversarial_core"": [""ponents in multiple areas of machine learning, such as adversarial robustness, normalizing flows, GANs, and Lipschitz-constrained mo""], ""classification_context"": [""thogonal Convolution Scheme for Efficient and Flexible CNN Architectures Orthogonal convolutional layers are valu""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/boissin25a/boissin25a.pdf,,True,icml2025_papers.json
icml2025_papers:2709,ICML,2025,Cowpox: Towards the Immunity of VLM-based Multi-Agent Systems,6,C-Foundation,adversarial_core;vision_context,"Vision Language Model (VLM) Agents are stateful, autonomous entities capable of perceiving and interacting with their environments through vision and language. Multi-agent systems comprise specialized agents who collaborate to solve a (complex) task. A core security property isrobustness, stating that the system maintains its integrity during adversarial attacks. Multi-agent systems lack robustness, as a successful exploit against one agent can spread andinfectother agents to undermine the entire system’s integrity. We propose a defense Cowpox to provably enhance the robustness of a multi-agent system by a distributed mechanism that improves therecovery rateof agents by limiting the expected number of infections to other agents. The core idea is to generate and distribute a specialcure samplethat immunizes an agent against the attack before exposure. We demonstrate the effectiveness of Cowpox empirically and provide theoretical robustness guarantees.","{""adversarial_core"": [""stating that the system maintains its integrity during adversarial attacks. Multi-agent systems lack robustness, as a successful""], ""vision_context"": [""Towards the Immunity of VLM-based Multi-Agent Systems Vision Language Model (VLM) Agents are stateful, autonomous e""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/wu25aq/wu25aq.pdf,,True,icml2025_papers.json
icml2025_papers:1777,ICML,2025,CROW: Eliminating Backdoors from Large Language Models via Internal Consistency Regularization,6,C-Foundation,adversarial_core;vision_context,"Large Language Models (LLMs) are vulnerable to backdoor attacks that manipulate outputs via hidden triggers. Existing defense methods—designed for vision/text classification tasks—fail for text generation. We proposeInternal Consistency Regularization (CROW), a defense leveraging the observation that backdoored models exhibit unstable layer-wise hidden representations when triggered, while clean models show smooth transitions. CROW enforces consistency across layers via adversarial perturbations and regularization during finetuning, neutralizing backdoors without requiring clean reference models or trigger knowledge—only a small clean dataset. Experiments across Llama-2 (7B, 13B), CodeLlama (7B, 13B), and Mistral-7B demonstrate CROW’s effectiveness: it achieves significant reductions in attack success rates across diverse backdoor strategies (sentiment steering, targeted refusal, code injection) while preserving generative performance. CROW’s architecture-agnostic design enables practical deployment.","{""adversarial_core"": [""ansitions. CROW enforces consistency across layers via adversarial perturbations and regularization during finetuning, neutralizing bac""], ""vision_context"": [""hidden triggers. Existing defense methods—designed for vision/text classification tasks—fail for text generation. We""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/min25b/min25b.pdf,,True,icml2025_papers.json
icml2025_papers:49,ICML,2025,Explaining the role of Intrinsic Dimensionality in Adversarial Training,6,C-Foundation,adversarial_core;vision_context,"Adversarial Training (AT) impacts different architectures in distinct ways: vision models gain robustness but face reduced generalization, encoder-based models exhibit limited robustness improvements with minimal generalization loss, and recent work in latent-space adversarial training demonstrates that decoder-based models achieve improved robustness by applying AT across multiple layers. We provide the first explanation for these trends by leveraging the manifold conjecture: off-manifold adversarial examples (AEs) enhance robustness, while on-manifold AEs improve generalization. We show that vision and decoder-based models exhibit low intrinsic dimensionality in earlier layers (favoring off-manifold AEs), whereas encoder-based models do so in later layers (favoring on-manifold AEs). Exploiting this property, we introduce SMAAT, which improves the scalability of AT for encoder-based models by perturbing the layer with the lowest intrinsic dimensionality. This reduces the projected gradient descent (PGD) chain length required for AE generation, cutting GPU time by 25–33% while significantly boosting robustness. We validate SMAAT across multiple tasks, including text generation, sentiment classification, safety filtering, and retrieval augmented generation setups, demonstrating superior robustness with comparable generalization to standard training.","{""adversarial_core"": [""Explaining the role of Intrinsic Dimensionality in Adversarial Training Adversarial Training (AT) impacts different architectu""], ""vision_context"": [""(AT) impacts different architectures in distinct ways: vision models gain robustness but face reduced generalization""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/altinisik25a/altinisik25a.pdf,,True,icml2025_papers.json
icml2025_papers:835,ICML,2025,Guardians of Image Quality: Benchmarking Defenses Against Adversarial Attacks on Image Quality Metrics,6,C-Foundation,adversarial_core;vision_context,"Modern neural-network-based Image Quality Assessment (IQA) metrics are vulnerable to adversarial attacks, which can be exploited to manipulate search engine rankings, benchmark results, and content quality assessments, raising concerns about the reliability of IQA metrics in critical applications. This paper presents the first comprehensive study of IQA defense mechanisms in response to adversarial attacks on these metrics to pave the way for safer use of IQA metrics. We systematically evaluated 30 defense strategies, including purification, training-based, and certified methods — and applied 14 adversarial attacks in adaptive and non-adaptive settings to compare these defenses on 9 no-reference IQA metrics. Our proposed benchmark aims to guide the development of IQA defense methods and is open to submissions; the latest results and code are at https://msu-video-group.github.io/adversarial-defenses-for-iqa/.","{""adversarial_core"": [""rdians of Image Quality: Benchmarking Defenses Against Adversarial Attacks on Image Quality Metrics Modern neural-network-based I""], ""vision_context"": [""Guardians of Image Quality: Benchmarking Defenses Against Adversarial Att""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/gushchin25a/gushchin25a.pdf,,True,icml2025_papers.json
icml2025_papers:2627,ICML,2025,Identifying and Understanding Cross-Class Features in Adversarial Training,6,C-Foundation,adversarial_core,"Adversarial training (AT) has been considered one of the most effective methods for making deep neural networks robust against adversarial attacks, while the training mechanisms and dynamics of AT remain open research problems. In this paper, we present a novel perspective on studying AT through the lens of class-wise feature attribution. Specifically, we identify the impact of a key family of features on AT that are shared by multiple classes, which we call cross-class features. These features are typically useful for robust classification, which we offer theoretical evidence to illustrate through a synthetic data model. Through systematic studies across multiple model architectures and settings, we find that during the initial stage of AT, the model tends to learn more cross-class features until the best robustness checkpoint. As AT further squeezes the training robust loss and causes robust overfitting, the model tends to make decisions based on more class-specific features. Based on these discoveries, we further provide a unified view of two existing properties of AT, including the advantage of soft-label training and robust overfitting. Overall, these insights refine the current understanding of AT mechanisms and provide new perspectives on studying them. Our code is available at https://github.com/PKU-ML/Cross-Class-Features-AT.","{""adversarial_core"": [""Identifying and Understanding Cross-Class Features in Adversarial Training Adversarial training (AT) has been considered one of t"", ""most effective methods for making deep neural networks robust against adversarial attacks, while the training mechanisms and dynamics of""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/wei25b/wei25b.pdf,,True,icml2025_papers.json
icml2025_papers:537,ICML,2025,Improving Zero-Shot Adversarial Robustness in Vision-Language Models by Closed-form Alignment of Adversarial Path Simplices,6,C-Foundation,adversarial_core;vision_context,"Vision-Language Models (VLMs) such as CLIP excel at zero-shot classification due to large-scale pre-training but are vulnerable to adversarial examples. Adversarial fine-tuning robustifies zero-shot models by aligning prediction scores of individual adversaries with their clean counterparts, which typically overlooks intermediate adversarial samples along the adversarial trajectory crossing the decision boundary. Such intermediate adversaries and their vicinity produce informative representations capturing the decision boundary in detail. They can be improved by sampling adversarial candidates from simplices formed by joining two consecutive vertices on the adversarial trajectory and their clean counterpart. However, sampling simplices for adversaries is very costly. To train robust VLM, we overcome these limitations by Taylor expansion and formulating an upper-bound of alignment loss that depends on the Jacobian/Hessian obtained at clean samples. As regions between clean and intermediate adversarial samples capture a larger decision landscape, we robustify VLM by plausible adversaries from simplices by our closed-form formulation equivalent to infinite uniform sampling of the simplex. We obtain state-of-the-art robustness across 15 datasets and diverse vision-language tasks.","{""adversarial_core"": [""Improving Zero-Shot Adversarial Robustness in Vision-Language Models by Closed-form Alignment of""], ""vision_context"": [""Improving Zero-Shot Adversarial Robustness in Vision-Language Models by Closed-form Alignment of Adversaria""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/dong25f/dong25f.pdf,,True,icml2025_papers.json
icml2025_papers:263,ICML,2025,On the Alignment between Fairness and Accuracy: from the Perspective of Adversarial Robustness,6,C-Foundation,adversarial_core,"While numerous work has been proposed to address fairness in machine learning, existing methods do not guarantee fair predictions under imperceptible feature perturbation, and a seemingly fair model can suffer from large group-wise disparities under such perturbation. Moreover, while adversarial training has been shown to be reliable in improving a model’s robustness to defend against adversarial feature perturbation that deteriorates accuracy, it has not been properly studied in the context of adversarial perturbation against fairness. To tackle these challenges, in this paper, we study the problem of adversarial attack and adversarial robustness w.r.t. two terms: fairness and accuracy. From the adversarial attack perspective, we propose a unified structure for adversarial attacks against fairness which brings together common notions in group fairness, and we theoretically prove the equivalence of adversarial attacks against different fairness notions. Further, we derive the connections between adversarial attacks against fairness and those against accuracy. From the adversarial robustness perspective, we theoretically align robustness to adversarial attacks against fairness and accuracy, where robustness w.r.t. one term enhances robustness w.r.t. the other term. Our study suggests a novel way to unify adversarial training w.r.t. fairness and accuracy, and experiments show our proposed method achieves better robustness w.r.t. both terms.","{""adversarial_core"": [""between Fairness and Accuracy: from the Perspective of Adversarial Robustness While numerous work has been proposed to address fairn"", ""rsarial robustness perspective, we theoretically align robustness to adversarial attacks against fairness and accuracy, where robustnes""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/chai25c/chai25c.pdf,,True,icml2025_papers.json
icml2025_papers:1384,ICML,2025,On the Clean Generalization and Robust Overfitting in Adversarial Training from Two Theoretical Views: Representation Complexity and Training Dynamics,6,C-Foundation,adversarial_core;vision_context,"Similar to surprising performance in the standard deep learning, deep nets trained by adversarial training also generalize well for unseen clean data (natural data). However, despite adversarial training can achieve low robust training error, there exists a significant robust generalization gap. We call this phenomenon the Clean Generalization and Robust Overfitting (CGRO). In this work, we study the CGRO phenomenon in adversarial training from two views: representation complexity and training dynamics. Specifically, we consider a binary classification setting with $N$ separated training data points. First, we prove that, based on the assumption that we assume there is $\operatorname{poly}(D)$-size clean classifier (where $D$ is the data dimension), ReLU net with only $O(N D)$ extra parameters is able to leverages robust memorization to achieve the CGRO, while robust classifier still requires exponential representation complexity in worst case. Next, we focus on a structured-data case to analyze training dynamics, where we train a two-layer convolutional network with $O(N D)$ width against adversarial perturbation. We then show that a three-stage phase transition occurs during learning process and the network provably converges to robust memorization regime, which thereby results in the CGRO. Besides, we also empirically verify our theoretical analysis by experiments in real-image recognition datasets.","{""adversarial_core"": [""On the Clean Generalization and Robust Overfitting in Adversarial Training from Two Theoretical Views: Representation Complexity""], ""vision_context"": [""verify our theoretical analysis by experiments in real-image recognition datasets.""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ba/li25ba.pdf,,True,icml2025_papers.json
icml2025_papers:291,ICML,2025,PASS: Private Attributes Protection with Stochastic Data Substitution,6,C-Foundation,adversarial_core;vision_context,"The growing Machine Learning (ML) services require extensive collections of user data, which may inadvertently include people’s private information irrelevant to the services. Various studies have been proposed to protect private attributes by removing them from the data while maintaining the utilities of the data for downstream tasks. Nevertheless, as we theoretically and empirically show in the paper, these methods reveal severe vulnerability because of a common weakness rooted in their adversarial training based strategies. To overcome this limitation, we propose a novel approach, PASS, designed to stochastically substitute the original sample with another one according to certain probabilities, which is trained with a novel loss function soundly derived from information-theoretic objective defined for utility-preserving private attributes protection. The comprehensive evaluation of PASS on various datasets of different modalities, including facial images, human activity sensory signals, and voice recording datasets, substantiates PASS’s effectiveness and generalizability.","{""adversarial_core"": [""erability because of a common weakness rooted in their adversarial training based strategies. To overcome this limitation, we prop""], ""vision_context"": [""ous datasets of different modalities, including facial images, human activity sensory signals, and voice recording d""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25h/chen25h.pdf,,True,icml2025_papers.json
icml2025_papers:2794,ICML,2025,Phase and Amplitude-aware Prompting for Enhancing Adversarial Robustness,6,C-Foundation,adversarial_core;vision_context,"Deep neural networks are found to be vulnerable to adversarial perturbations. The prompt-based defense has been increasingly studied due to its high efficiency. However, existing prompt-based defenses mainly exploited mixed prompt patterns, where critical patterns closely related to object semantics lack sufficient focus. The phase and amplitude spectra have been proven to be highly related to specific semantic patterns and crucial for robustness. To this end, in this paper, we propose a Phase and Amplitude-aware Prompting (PAP) defense. Specifically, we construct phase-level and amplitude-level prompts for each class, and adjust weights for prompting according to the model’s robust performance under these prompts during training. During testing, we select prompts for each image using its predicted label to obtain the prompted image, which is inputted to the model to get the final prediction. Experimental results demonstrate the effectiveness of our method.","{""adversarial_core"": [""Phase and Amplitude-aware Prompting for Enhancing Adversarial Robustness Deep neural networks are found to be vulnerable to adv""], ""vision_context"": [""g training. During testing, we select prompts for each image using its predicted label to obtain the prompted image""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25al/xu25al.pdf,,True,icml2025_papers.json
icml2025_papers:1596,ICML,2025,Pixel2Feature Attack (P2FA): Rethinking the Perturbed Space to Enhance Adversarial Transferability,6,C-Foundation,adversarial_core;vision_context,"Adversarial examples have been shown to deceive Deep Neural Networks (DNNs), raising widespread concerns about this security threat. More seriously, as different DNN models share critical features, feature-level attacks can generate transferable adversarial examples, thereby deceiving black-box models in real-world scenarios. Nevertheless, we have theoretically discovered the principle behind the limited transferability of existing feature-level attacks: Their attack effectiveness is essentially equivalent to perturbing features in one step along the direction of feature importance in the feature space, despite performing multiple perturbations in the pixel space. This finding indicates that existing feature-level attacks are inefficient in disrupting features through multiple pixel-space perturbations. To address this problem, we propose a P2FA that efficiently perturbs features multiple times. Specifically, we directly shift the perturbed space from pixel to feature space. Then, we perturb the features multiple times rather than just once in the feature space with the guidance of feature importance to enhance the efficiency of disrupting critical shared features. Finally, we invert the perturbed features to the pixels to generate more transferable adversarial examples. Numerous experimental results strongly demonstrate the superior transferability of P2FA over State-Of-The-Art (SOTA) attacks.","{""adversarial_core"": [""Perturbed Space to Enhance Adversarial Transferability Adversarial examples have been shown to deceive Deep Neural Networks (DNNs)""], ""vision_context"": [""pace, despite performing multiple perturbations in the pixel space. This finding indicates that existing feature-le""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25cd/liu25cd.pdf,,True,icml2025_papers.json
icml2025_papers:2747,ICML,2025,Provably Cost-Sensitive Adversarial Defense via Randomized Smoothing,6,C-Foundation,adversarial_core,"As machine learning models are deployed in critical applications, robustness against adversarial perturbations is crucial. While numerous defensive algorithms have been proposed to counter such attacks, they typically assume that all adversarial transformations are equally important, an assumption that rarely aligns with real-world applications. To address this, we study the problem of robust learning against adversarial perturbations under cost-sensitive scenarios, where the potential harm of different types of misclassifications is encoded in a cost matrix. Our solution introduces a provably robust learning algorithm to certify and optimize for cost-sensitive robustness, building on the scalable certification framework of randomized smoothing. Specifically, we formalize the definition of cost-sensitive certified radius and propose our novel adaptation of the standard certification algorithm to generate tight robustness certificates tailored to any cost matrix. In addition, we design a robust training method that improves certified cost-sensitive robustness without compromising model accuracy. Extensive experiments on benchmark datasets, including challenging ones unsolvable by existing methods, demonstrate the effectiveness of our certification algorithm and training method across various cost-sensitive scenarios.","{""adversarial_core"": [""Provably Cost-Sensitive Adversarial Defense via Randomized Smoothing As machine learning models ar"", ""learning models are deployed in critical applications, robustness against adversarial perturbations is crucial. While numerous defensive alg""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/xin25a/xin25a.pdf,,True,icml2025_papers.json
icml2025_papers:453,ICML,2025,SAeUron: Interpretable Concept Unlearning in Diffusion Models with Sparse Autoencoders,6,C-Foundation,adversarial_core;vision_context,"Diffusion models, while powerful, can inadvertently generate harmful or undesirable content, raising significant ethical and safety concerns. Recent machine unlearning approaches offer potential solutions but often lack transparency, making it difficult to understand the changes they introduce to the base model. In this work, we introduce SAeUron, a novel method leveraging features learned by sparse autoencoders (SAEs) to remove unwanted concepts in text-to-image diffusion models. First, we demonstrate that SAEs, trained in an unsupervised manner on activations from multiple denoising timesteps of the diffusion model, capture sparse and interpretable features corresponding to specific concepts. Building on this, we propose a feature selection method that enables precise interventions on model activations to block targeted content while preserving overall performance. Our evaluation shows that SAeUron outperforms existing approaches on the UnlearnCanvas benchmark for concepts and style unlearning, and effectively eliminates nudity when evaluated with I2P. Moreover, we show that with a single SAE, we can remove multiple concepts simultaneously and that in contrast to other methods, SAeUron mitigates the possibility of generating unwanted content under adversarial attack. Code and checkpoints are available at GitHub.","{""adversarial_core"": [""s the possibility of generating unwanted content under adversarial attack. Code and checkpoints are available at GitHub.""], ""vision_context"": [""encoders (SAEs) to remove unwanted concepts in text-to-image diffusion models. First, we demonstrate that SAEs, tra""]}",{},https://raw.githubusercontent.com/mlresearch/v267/main/assets/cywinski25a/cywinski25a.pdf,,True,icml2025_papers.json
